userId,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
user6414,82.0,73.0,75.0,25.0,86.0,97.0,93.0,5.0,,83.0
user6415,54.0,,,20.0,35.0,43.0,73.0,45.0,55.0,79.0
user6416,71.0,43.0,,91.0,44.0,21.0,,27.0,,94.0
user6417,3.0,,86.0,3.0,37.0,85.0,,,88.0,
user6418,86.0,16.0,14.0,,,95.0,46.0,57.0,75.0,
user6419,,67.0,63.0,60.0,27.0,100.0,,,74.0,33.0
user6420,59.0,39.0,97.0,26.0,13.0,,,28.0,,10.0
user6421,,63.0,46.0,33.0,57.0,62.0,36.0,50.0,71.0,54.0
user6422,52.0,42.0,44.0,15.0,19.0,98.0,40.0,96.0,,76.0
user6423,17.0,34.0,,88.0,25.0,,10.0,2.0,13.0,
user6424,23.0,,46.0,,,98.0,4.0,50.0,85.0,73.0
user6425,85.0,,57.0,25.0,97.0,,4.0,57.0,85.0,2.0
user6426,48.0,92.0,77.0,6.0,27.0,3.0,73.0,16.0,29.0,
user6427,,39.0,,16.0,34.0,66.0,78.0,70.0,85.0,51.0
user6428,,87.0,31.0,14.0,,35.0,,48.0,2.0,52.0
user6429,,40.0,,27.0,73.0,44.0,96.0,78.0,19.0,
user6430,94.0,40.0,,,60.0,31.0,85.0,5.0,49.0,54.0
user6431,18.0,90.0,13.0,10.0,14.0,22.0,5.0,82.0,76.0,22.0
user6432,6.0,,72.0,34.0,78.0,90.0,24.0,9.0,82.0,94.0
user6433,60.0,75.0,33.0,31.0,99.0,,92.0,73.0,11.0,
user6434,88.0,,22.0,17.0,,,81.0,,80.0,
user6435,,97.0,90.0,67.0,67.0,20.0,61.0,90.0,,25.0
user6436,,93.0,18.0,37.0,58.0,,37.0,14.0,61.0,52.0
user6437,91.0,20.0,79.0,82.0,19.0,,91.0,80.0,29.0,
user6438,23.0,22.0,6.0,53.0,40.0,94.0,,32.0,,
user6439,,38.0,81.0,41.0,,44.0,63.0,79.0,94.0,36.0
user6440,,28.0,,82.0,12.0,43.0,44.0,67.0,50.0,46.0
user6441,12.0,98.0,89.0,,15.0,,29.0,91.0,31.0,46.0
user6442,74.0,,6.0,58.0,87.0,15.0,,92.0,,31.0
user6443,88.0,2.0,,12.0,,,64.0,12.0,97.0,
user6444,73.0,60.0,,30.0,,80.0,95.0,9.0,36.0,95.0
user6445,24.0,22.0,38.0,19.0,21.0,23.0,67.0,94.0,32.0,24.0
user6446,99.0,,50.0,93.0,74.0,41.0,65.0,56.0,32.0,
user6447,39.0,18.0,,,69.0,,25.0,43.0,,63.0
user6448,80.0,65.0,16.0,9.0,76.0,59.0,81.0,,97.0,
user6449,87.0,80.0,52.0,48.0,70.0,1.0,52.0,,6.0,31.0
user6450,66.0,49.0,45.0,23.0,45.0,5.0,,89.0,19.0,75.0
user6451,12.0,,27.0,48.0,45.0,91.0,84.0,,100.0,80.0
user6452,62.0,83.0,89.0,,5.0,29.0,42.0,,34.0,18.0
user6453,70.0,76.0,18.0,,,95.0,69.0,42.0,12.0,25.0
user6454,82.0,87.0,,,74.0,,,50.0,90.0,25.0
user6455,,1.0,17.0,84.0,3.0,17.0,5.0,17.0,4.0,59.0
user6456,67.0,47.0,,78.0,,39.0,88.0,,,
user6457,91.0,24.0,43.0,,74.0,50.0,,69.0,,
user6458,13.0,8.0,77.0,,86.0,88.0,75.0,80.0,17.0,84.0
user6459,56.0,35.0,81.0,8.0,19.0,39.0,39.0,5.0,,9.0
user6460,,29.0,52.0,,40.0,92.0,75.0,16.0,,33.0
user6461,5.0,33.0,,70.0,,85.0,94.0,15.0,,82.0
user6462,26.0,95.0,,50.0,89.0,2.0,,3.0,2.0,76.0
user6463,67.0,39.0,17.0,,51.0,85.0,,100.0,26.0,53.0
user6464,38.0,43.0,36.0,69.0,86.0,82.0,7.0,1.0,20.0,87.0
user6465,40.0,75.0,,45.0,23.0,98.0,69.0,94.0,53.0,23.0
user6466,47.0,81.0,47.0,60.0,15.0,56.0,45.0,10.0,92.0,
user6467,8.0,,,96.0,100.0,,13.0,,56.0,15.0
user6468,79.0,,76.0,,72.0,6.0,,,17.0,
user6469,1.0,18.0,47.0,,21.0,,80.0,61.0,3.0,
user6470,60.0,70.0,2.0,,20.0,43.0,88.0,47.0,17.0,73.0
user6471,88.0,54.0,51.0,2.0,,46.0,,23.0,75.0,
user6472,67.0,,44.0,62.0,44.0,,32.0,56.0,64.0,69.0
user6473,77.0,95.0,98.0,66.0,19.0,52.0,31.0,3.0,99.0,51.0
user6474,80.0,,10.0,12.0,15.0,88.0,76.0,16.0,48.0,2.0
user6475,12.0,30.0,44.0,16.0,15.0,99.0,4.0,40.0,70.0,35.0
user6476,,78.0,41.0,22.0,67.0,,12.0,33.0,38.0,6.0
user6477,42.0,23.0,56.0,88.0,4.0,,,25.0,23.0,71.0
user6478,,94.0,28.0,29.0,34.0,34.0,25.0,,,10.0
user6479,,22.0,34.0,58.0,39.0,69.0,94.0,29.0,,20.0
user6480,23.0,41.0,10.0,56.0,35.0,70.0,,31.0,100.0,79.0
user6481,90.0,,,73.0,7.0,32.0,31.0,26.0,43.0,17.0
user6482,7.0,34.0,6.0,23.0,19.0,4.0,90.0,39.0,99.0,
user6483,77.0,39.0,81.0,,,29.0,96.0,,93.0,50.0
user6484,57.0,55.0,5.0,45.0,61.0,85.0,60.0,7.0,59.0,49.0
user6485,,43.0,44.0,73.0,79.0,38.0,51.0,,,91.0
user6486,,78.0,98.0,,68.0,1.0,70.0,,93.0,
user6487,,70.0,19.0,9.0,35.0,93.0,18.0,,89.0,
user6488,70.0,53.0,97.0,1.0,32.0,48.0,97.0,55.0,7.0,34.0
user6489,,,6.0,9.0,,14.0,31.0,18.0,75.0,83.0
user6490,1.0,17.0,,20.0,83.0,52.0,1.0,14.0,,52.0
user6491,24.0,80.0,47.0,56.0,,16.0,,,14.0,37.0
user6492,59.0,86.0,18.0,51.0,98.0,,41.0,59.0,38.0,97.0
user6493,78.0,17.0,88.0,96.0,,41.0,99.0,,93.0,
user6494,14.0,22.0,67.0,,,,40.0,28.0,15.0,65.0
user6495,83.0,91.0,84.0,29.0,92.0,34.0,87.0,,18.0,12.0
user6496,86.0,9.0,91.0,45.0,29.0,2.0,47.0,1.0,40.0,4.0
user6497,77.0,45.0,11.0,67.0,4.0,9.0,78.0,,,79.0
user6498,62.0,,40.0,79.0,99.0,11.0,,22.0,53.0,41.0
user6499,,20.0,21.0,10.0,,2.0,,17.0,,96.0
user6500,84.0,39.0,,3.0,45.0,22.0,99.0,33.0,96.0,83.0
user6501,46.0,23.0,51.0,97.0,100.0,,75.0,91.0,60.0,21.0
user6502,55.0,69.0,,79.0,,69.0,30.0,54.0,75.0,100.0
user6503,57.0,,7.0,67.0,99.0,75.0,54.0,,11.0,
user6504,39.0,60.0,55.0,60.0,66.0,77.0,,49.0,66.0,69.0
user6505,44.0,4.0,95.0,67.0,,,,44.0,12.0,92.0
user6506,,47.0,4.0,,53.0,,,,51.0,29.0
user6507,37.0,,36.0,,91.0,,3.0,60.0,4.0,33.0
user6508,47.0,87.0,61.0,,,12.0,68.0,17.0,94.0,21.0
user6509,96.0,58.0,48.0,59.0,,46.0,41.0,61.0,99.0,81.0
user6510,56.0,13.0,82.0,11.0,21.0,65.0,80.0,72.0,41.0,8.0
user6511,35.0,48.0,20.0,5.0,34.0,37.0,40.0,72.0,9.0,74.0
user6512,39.0,71.0,42.0,69.0,74.0,55.0,71.0,88.0,39.0,42.0
user6513,47.0,,,,85.0,33.0,72.0,24.0,43.0,33.0
user6514,85.0,64.0,38.0,24.0,,45.0,47.0,52.0,19.0,13.0
user6515,,98.0,,,24.0,8.0,6.0,58.0,19.0,
user6516,39.0,40.0,,41.0,19.0,91.0,24.0,70.0,22.0,23.0
user6517,17.0,43.0,44.0,39.0,74.0,35.0,96.0,12.0,71.0,19.0
user6518,48.0,45.0,50.0,2.0,82.0,67.0,,68.0,92.0,
user6519,71.0,33.0,64.0,75.0,83.0,9.0,11.0,88.0,,
user6520,92.0,12.0,,68.0,40.0,26.0,,6.0,17.0,62.0
user6521,97.0,50.0,,75.0,4.0,60.0,87.0,86.0,5.0,52.0
user6522,54.0,2.0,8.0,28.0,,8.0,44.0,18.0,9.0,60.0
user6523,,10.0,38.0,,59.0,82.0,19.0,13.0,4.0,92.0
user6524,64.0,6.0,61.0,91.0,48.0,37.0,,,52.0,77.0
user6525,,86.0,63.0,65.0,47.0,74.0,31.0,40.0,24.0,16.0
user6526,,82.0,29.0,30.0,,31.0,36.0,,92.0,
user6527,82.0,88.0,20.0,,46.0,19.0,25.0,,93.0,45.0
user6528,31.0,57.0,81.0,,,79.0,93.0,91.0,91.0,39.0
user6529,,60.0,66.0,54.0,72.0,8.0,69.0,95.0,,98.0
user6530,7.0,1.0,80.0,61.0,46.0,,,2.0,99.0,48.0
user6531,,46.0,84.0,,74.0,40.0,77.0,29.0,,32.0
user6532,61.0,91.0,18.0,29.0,18.0,43.0,69.0,,24.0,77.0
user6533,47.0,54.0,74.0,33.0,84.0,29.0,,94.0,14.0,47.0
user6534,17.0,19.0,54.0,91.0,2.0,95.0,83.0,14.0,69.0,8.0
user6535,19.0,99.0,,,42.0,15.0,9.0,94.0,15.0,30.0
user6536,68.0,20.0,8.0,88.0,,33.0,,34.0,,88.0
user6537,40.0,13.0,97.0,13.0,,77.0,96.0,25.0,58.0,69.0
user6538,13.0,8.0,12.0,1.0,63.0,24.0,43.0,,83.0,89.0
user6539,74.0,88.0,85.0,98.0,,20.0,11.0,69.0,,95.0
user6540,,68.0,23.0,57.0,79.0,24.0,88.0,73.0,8.0,56.0
user6541,80.0,77.0,13.0,52.0,,16.0,39.0,16.0,,81.0
user6542,56.0,42.0,40.0,70.0,22.0,1.0,62.0,,77.0,7.0
user6543,42.0,48.0,28.0,22.0,39.0,28.0,51.0,,50.0,82.0
user6544,26.0,23.0,99.0,13.0,16.0,12.0,54.0,5.0,13.0,14.0
user6545,18.0,94.0,54.0,,,11.0,,90.0,32.0,
user6546,78.0,68.0,58.0,70.0,2.0,,79.0,82.0,55.0,29.0
user6547,19.0,69.0,83.0,,73.0,,87.0,78.0,88.0,56.0
user6548,,61.0,40.0,,24.0,58.0,,76.0,100.0,55.0
user6549,,,,,57.0,60.0,85.0,81.0,47.0,56.0
user6550,6.0,79.0,68.0,18.0,13.0,,7.0,90.0,12.0,73.0
user6551,100.0,45.0,72.0,57.0,88.0,59.0,,,46.0,72.0
user6552,71.0,36.0,70.0,33.0,57.0,55.0,2.0,,45.0,
user6553,62.0,83.0,69.0,,31.0,62.0,92.0,19.0,21.0,90.0
user6554,,,41.0,32.0,97.0,,1.0,74.0,6.0,53.0
user6555,,73.0,66.0,83.0,53.0,82.0,21.0,,,56.0
user6556,18.0,,,63.0,75.0,82.0,51.0,56.0,90.0,76.0
user6557,17.0,69.0,13.0,18.0,,14.0,67.0,23.0,51.0,91.0
user6558,86.0,71.0,10.0,,31.0,57.0,,,16.0,41.0
user6559,6.0,45.0,,10.0,89.0,94.0,53.0,52.0,,48.0
user6560,64.0,,47.0,80.0,83.0,,94.0,30.0,74.0,32.0
user6561,73.0,42.0,,89.0,6.0,50.0,87.0,63.0,,44.0
user6562,37.0,4.0,40.0,,80.0,80.0,,13.0,69.0,29.0
user6563,,69.0,35.0,99.0,29.0,,88.0,5.0,81.0,
user6564,28.0,51.0,87.0,10.0,,3.0,47.0,17.0,18.0,
user6565,97.0,73.0,,86.0,,8.0,36.0,62.0,8.0,20.0
user6566,32.0,,,21.0,73.0,77.0,69.0,38.0,,74.0
user6567,,,48.0,58.0,11.0,54.0,46.0,,,7.0
user6568,31.0,47.0,4.0,68.0,19.0,32.0,63.0,7.0,29.0,71.0
user6569,,,30.0,19.0,10.0,15.0,,49.0,,
user6570,22.0,,67.0,38.0,,19.0,,46.0,62.0,64.0
user6571,69.0,3.0,,9.0,46.0,45.0,46.0,32.0,88.0,69.0
user6572,31.0,95.0,,30.0,44.0,88.0,44.0,4.0,87.0,50.0
user6573,,4.0,46.0,5.0,6.0,57.0,,,83.0,61.0
user6574,89.0,83.0,59.0,5.0,,62.0,45.0,,5.0,
user6575,100.0,77.0,79.0,12.0,95.0,28.0,45.0,66.0,33.0,37.0
user6576,42.0,81.0,,58.0,,37.0,99.0,,95.0,
user6577,43.0,6.0,67.0,96.0,,7.0,27.0,69.0,,75.0
user6578,17.0,46.0,,8.0,,70.0,19.0,37.0,,47.0
user6579,7.0,45.0,99.0,56.0,50.0,,19.0,37.0,,37.0
user6580,33.0,90.0,78.0,43.0,68.0,21.0,41.0,66.0,35.0,
user6581,,,,83.0,3.0,83.0,,93.0,93.0,58.0
user6582,42.0,,83.0,,90.0,95.0,89.0,18.0,49.0,22.0
user6583,23.0,25.0,56.0,59.0,27.0,70.0,30.0,65.0,65.0,100.0
user6584,53.0,2.0,63.0,70.0,27.0,,85.0,97.0,44.0,
user6585,74.0,4.0,46.0,31.0,65.0,,54.0,80.0,90.0,
user6586,71.0,61.0,57.0,76.0,84.0,51.0,97.0,61.0,31.0,38.0
user6587,70.0,61.0,43.0,49.0,98.0,,,75.0,,63.0
user6588,77.0,71.0,,67.0,64.0,26.0,70.0,95.0,60.0,14.0
user6589,56.0,64.0,51.0,15.0,37.0,5.0,3.0,80.0,68.0,82.0
user6590,62.0,,99.0,81.0,,,,,48.0,23.0
user6591,,96.0,75.0,,89.0,,,77.0,88.0,
user6592,7.0,14.0,50.0,6.0,96.0,83.0,48.0,67.0,,11.0
user6593,25.0,77.0,81.0,88.0,34.0,63.0,28.0,19.0,66.0,64.0
user6594,41.0,97.0,67.0,15.0,38.0,,,,16.0,28.0
user6595,71.0,,,20.0,95.0,79.0,93.0,23.0,91.0,44.0
user6596,30.0,46.0,11.0,,13.0,69.0,5.0,9.0,,26.0
user6597,,39.0,57.0,60.0,79.0,34.0,53.0,70.0,35.0,24.0
user6598,68.0,25.0,2.0,,65.0,20.0,82.0,59.0,21.0,63.0
user6599,,61.0,14.0,100.0,80.0,100.0,24.0,22.0,33.0,
user6600,,87.0,,94.0,92.0,98.0,,95.0,,77.0
user6601,39.0,43.0,10.0,30.0,28.0,41.0,14.0,,13.0,23.0
user6602,,,,56.0,7.0,79.0,,91.0,,54.0
user6603,6.0,10.0,57.0,56.0,10.0,17.0,58.0,69.0,81.0,62.0
user6604,,,44.0,,,33.0,24.0,,10.0,79.0
user6605,88.0,67.0,15.0,59.0,75.0,17.0,,66.0,95.0,79.0
user6606,12.0,52.0,40.0,35.0,,75.0,86.0,,25.0,12.0
user6607,32.0,81.0,,28.0,46.0,71.0,76.0,4.0,6.0,64.0
user6608,76.0,89.0,62.0,54.0,70.0,9.0,17.0,,15.0,82.0
user6609,23.0,,71.0,10.0,29.0,,,85.0,,
user6610,56.0,,,25.0,45.0,2.0,23.0,16.0,,21.0
user6611,6.0,82.0,81.0,83.0,70.0,73.0,46.0,,23.0,54.0
user6612,,,61.0,57.0,,24.0,56.0,17.0,83.0,22.0
user6613,34.0,93.0,87.0,19.0,,,82.0,90.0,62.0,28.0
user6614,38.0,54.0,48.0,86.0,30.0,26.0,81.0,6.0,68.0,
user6615,26.0,46.0,62.0,57.0,49.0,53.0,62.0,92.0,54.0,80.0
user6616,8.0,6.0,45.0,88.0,20.0,,86.0,18.0,19.0,12.0
user6617,29.0,58.0,54.0,38.0,,28.0,89.0,70.0,93.0,16.0
user6618,49.0,,46.0,,1.0,28.0,21.0,48.0,6.0,97.0
user6619,49.0,,23.0,53.0,73.0,95.0,64.0,49.0,,
user6620,,2.0,13.0,19.0,42.0,70.0,93.0,83.0,53.0,
user6621,15.0,4.0,71.0,29.0,,59.0,,10.0,43.0,65.0
user6622,23.0,26.0,,26.0,,76.0,21.0,71.0,33.0,
user6623,38.0,,,19.0,90.0,,46.0,97.0,83.0,15.0
user6624,68.0,13.0,63.0,6.0,9.0,56.0,19.0,26.0,55.0,
user6625,31.0,53.0,33.0,36.0,18.0,46.0,21.0,,54.0,
user6626,30.0,6.0,22.0,72.0,40.0,,87.0,29.0,8.0,71.0
user6627,8.0,78.0,,77.0,52.0,1.0,65.0,,,96.0
user6628,97.0,44.0,,49.0,47.0,98.0,22.0,,36.0,47.0
user6629,52.0,98.0,77.0,41.0,94.0,97.0,2.0,40.0,53.0,53.0
user6630,91.0,82.0,52.0,,72.0,66.0,,28.0,58.0,
user6631,23.0,40.0,,39.0,8.0,82.0,11.0,21.0,80.0,
user6632,100.0,,52.0,,,31.0,16.0,64.0,5.0,94.0
user6633,,,16.0,9.0,19.0,10.0,80.0,34.0,2.0,38.0
user6634,,67.0,10.0,8.0,48.0,8.0,67.0,84.0,68.0,37.0
user6635,44.0,,,38.0,91.0,15.0,,77.0,15.0,46.0
user6636,,8.0,60.0,48.0,50.0,28.0,50.0,75.0,19.0,57.0
user6637,84.0,,75.0,37.0,72.0,58.0,25.0,39.0,15.0,8.0
user6638,61.0,56.0,69.0,95.0,33.0,22.0,,80.0,55.0,43.0
user6639,,3.0,,49.0,,64.0,20.0,18.0,92.0,
user6640,35.0,7.0,88.0,100.0,16.0,24.0,64.0,80.0,60.0,9.0
user6641,,4.0,23.0,,10.0,73.0,,11.0,,28.0
user6642,44.0,35.0,58.0,77.0,59.0,,51.0,21.0,41.0,
user6643,68.0,84.0,,,86.0,,20.0,,78.0,69.0
user6644,42.0,84.0,71.0,89.0,86.0,14.0,,75.0,,57.0
user6645,51.0,48.0,49.0,28.0,97.0,12.0,67.0,48.0,,11.0
user6646,,79.0,,64.0,9.0,13.0,13.0,71.0,,
user6647,69.0,47.0,,90.0,91.0,,5.0,7.0,,64.0
user6648,95.0,20.0,45.0,82.0,59.0,70.0,21.0,63.0,75.0,4.0
user6649,11.0,2.0,49.0,62.0,55.0,,6.0,26.0,61.0,16.0
user6650,14.0,32.0,,,3.0,47.0,27.0,97.0,19.0,65.0
user6651,58.0,18.0,26.0,,90.0,,81.0,16.0,99.0,28.0
user6652,26.0,6.0,49.0,,35.0,,98.0,89.0,74.0,
user6653,91.0,99.0,69.0,45.0,40.0,94.0,58.0,,30.0,66.0
user6654,43.0,41.0,35.0,5.0,95.0,48.0,99.0,,79.0,26.0
user6655,86.0,74.0,19.0,14.0,51.0,79.0,96.0,,62.0,61.0
user6656,87.0,16.0,92.0,66.0,67.0,69.0,,16.0,86.0,83.0
user6657,39.0,,22.0,91.0,3.0,70.0,,,10.0,78.0
user6658,52.0,,1.0,65.0,,89.0,93.0,,7.0,
user6659,14.0,17.0,1.0,82.0,16.0,49.0,33.0,80.0,9.0,
user6660,,,4.0,11.0,60.0,46.0,93.0,58.0,15.0,58.0
user6661,27.0,96.0,74.0,,,64.0,26.0,63.0,,
user6662,95.0,,42.0,6.0,66.0,,24.0,27.0,59.0,94.0
user6663,97.0,58.0,36.0,34.0,71.0,39.0,,77.0,72.0,
user6664,8.0,52.0,48.0,,97.0,58.0,2.0,51.0,39.0,72.0
user6665,10.0,56.0,,99.0,,72.0,66.0,,,
user6666,33.0,,67.0,77.0,85.0,56.0,,34.0,96.0,6.0
user6667,95.0,,74.0,72.0,17.0,40.0,2.0,,31.0,7.0
user6668,92.0,,10.0,,69.0,99.0,62.0,,93.0,42.0
user6669,41.0,34.0,20.0,25.0,81.0,54.0,27.0,61.0,,66.0
user6670,,42.0,52.0,2.0,93.0,96.0,79.0,99.0,87.0,35.0
user6671,37.0,39.0,21.0,,38.0,43.0,,79.0,22.0,96.0
user6672,,97.0,11.0,56.0,2.0,4.0,,90.0,,
user6673,53.0,19.0,40.0,59.0,56.0,90.0,48.0,54.0,,96.0
user6674,26.0,,84.0,,94.0,73.0,74.0,15.0,61.0,34.0
user6675,84.0,19.0,52.0,91.0,37.0,28.0,20.0,44.0,30.0,7.0
user6676,60.0,63.0,42.0,66.0,,11.0,2.0,39.0,63.0,60.0
user6677,30.0,8.0,36.0,,,30.0,,,56.0,49.0
user6678,3.0,44.0,12.0,48.0,43.0,38.0,72.0,82.0,99.0,
user6679,52.0,4.0,85.0,21.0,,54.0,61.0,9.0,79.0,19.0
user6680,87.0,26.0,55.0,97.0,68.0,75.0,,3.0,28.0,
user6681,49.0,42.0,100.0,25.0,,84.0,,,50.0,29.0
user6682,69.0,6.0,,,21.0,,,44.0,47.0,61.0
user6683,,68.0,2.0,36.0,81.0,,57.0,16.0,20.0,86.0
user6684,91.0,48.0,5.0,34.0,,,29.0,42.0,,6.0
user6685,68.0,11.0,95.0,80.0,28.0,,10.0,,9.0,
user6686,91.0,81.0,41.0,96.0,70.0,,92.0,90.0,,16.0
user6687,84.0,51.0,,77.0,7.0,89.0,,,95.0,87.0
user6688,20.0,94.0,75.0,87.0,,20.0,74.0,55.0,78.0,100.0
user6689,,,52.0,65.0,17.0,91.0,86.0,6.0,68.0,58.0
user6690,29.0,92.0,94.0,,,26.0,,,26.0,93.0
user6691,78.0,59.0,3.0,,30.0,50.0,,62.0,,82.0
user6692,20.0,,75.0,7.0,11.0,54.0,60.0,20.0,72.0,69.0
user6693,,26.0,53.0,22.0,92.0,87.0,55.0,68.0,63.0,12.0
user6694,3.0,1.0,39.0,31.0,8.0,72.0,96.0,63.0,25.0,35.0
user6695,56.0,39.0,52.0,2.0,10.0,3.0,75.0,58.0,32.0,55.0
user6696,,69.0,72.0,14.0,94.0,80.0,,,38.0,
user6697,67.0,20.0,47.0,73.0,86.0,,25.0,,63.0,4.0
user6698,25.0,12.0,18.0,36.0,,52.0,38.0,98.0,64.0,12.0
user6699,18.0,90.0,53.0,53.0,,17.0,59.0,35.0,,
user6700,69.0,77.0,6.0,90.0,,54.0,63.0,24.0,50.0,
user6701,69.0,5.0,11.0,9.0,3.0,82.0,43.0,71.0,53.0,85.0
user6702,7.0,,45.0,,,3.0,9.0,81.0,21.0,18.0
user6703,31.0,29.0,57.0,,,,36.0,93.0,47.0,28.0
user6704,12.0,38.0,48.0,3.0,76.0,40.0,,93.0,53.0,
user6705,17.0,9.0,66.0,,68.0,,13.0,,83.0,29.0
user6706,,,43.0,91.0,38.0,,16.0,38.0,43.0,
user6707,13.0,44.0,,99.0,,41.0,26.0,12.0,83.0,
user6708,14.0,52.0,35.0,65.0,43.0,82.0,87.0,20.0,60.0,
user6709,56.0,,,98.0,83.0,1.0,82.0,84.0,,38.0
user6710,,89.0,48.0,34.0,,59.0,82.0,65.0,48.0,
user6711,3.0,35.0,77.0,4.0,67.0,92.0,,,82.0,73.0
user6712,72.0,47.0,25.0,,97.0,36.0,15.0,31.0,39.0,
user6713,86.0,85.0,93.0,28.0,32.0,81.0,22.0,61.0,98.0,56.0
user6714,97.0,38.0,61.0,5.0,78.0,61.0,56.0,60.0,100.0,
user6715,80.0,,48.0,40.0,15.0,21.0,,65.0,41.0,100.0
user6716,88.0,20.0,76.0,,43.0,26.0,,27.0,29.0,65.0
user6717,18.0,99.0,,29.0,88.0,25.0,16.0,96.0,63.0,12.0
user6718,19.0,57.0,4.0,63.0,57.0,49.0,43.0,45.0,93.0,
user6719,47.0,13.0,67.0,25.0,27.0,9.0,23.0,,59.0,
user6720,58.0,,90.0,36.0,43.0,40.0,16.0,46.0,45.0,38.0
user6721,82.0,,42.0,94.0,37.0,79.0,82.0,,4.0,65.0
user6722,17.0,24.0,55.0,75.0,,18.0,90.0,53.0,8.0,
user6723,,23.0,98.0,60.0,66.0,60.0,82.0,59.0,26.0,39.0
user6724,83.0,30.0,19.0,30.0,70.0,62.0,10.0,33.0,69.0,59.0
user6725,61.0,23.0,65.0,70.0,,49.0,19.0,33.0,97.0,
user6726,,75.0,58.0,73.0,80.0,65.0,100.0,4.0,12.0,36.0
user6727,,58.0,57.0,16.0,,,5.0,,51.0,77.0
user6728,10.0,,85.0,98.0,64.0,87.0,16.0,,14.0,95.0
user6729,62.0,97.0,66.0,37.0,69.0,,,99.0,51.0,70.0
user6730,15.0,11.0,81.0,50.0,20.0,92.0,42.0,,72.0,34.0
user6731,58.0,80.0,75.0,37.0,4.0,55.0,87.0,,5.0,95.0
user6732,21.0,57.0,17.0,,80.0,65.0,27.0,18.0,45.0,58.0
user6733,99.0,,,9.0,4.0,94.0,86.0,41.0,7.0,28.0
user6734,,,32.0,1.0,39.0,46.0,41.0,39.0,62.0,20.0
user6735,35.0,85.0,32.0,60.0,15.0,35.0,,22.0,64.0,53.0
user6736,39.0,,88.0,,76.0,,63.0,81.0,,72.0
user6737,44.0,58.0,21.0,25.0,25.0,,86.0,73.0,17.0,58.0
user6738,1.0,73.0,80.0,46.0,88.0,,79.0,95.0,15.0,90.0
user6739,98.0,,89.0,55.0,3.0,84.0,73.0,95.0,,68.0
user6740,6.0,,90.0,52.0,50.0,74.0,,32.0,88.0,85.0
user6741,,4.0,84.0,25.0,,10.0,94.0,15.0,16.0,33.0
user6742,45.0,,99.0,,,16.0,24.0,26.0,29.0,55.0
user6743,6.0,21.0,38.0,,67.0,,63.0,24.0,54.0,30.0
user6744,58.0,59.0,31.0,89.0,62.0,53.0,11.0,66.0,73.0,
user6745,,10.0,11.0,88.0,60.0,67.0,62.0,52.0,56.0,
user6746,51.0,60.0,,10.0,42.0,30.0,,66.0,,
user6747,33.0,77.0,29.0,3.0,70.0,,60.0,30.0,27.0,38.0
user6748,40.0,16.0,76.0,38.0,75.0,,,,58.0,30.0
user6749,,13.0,83.0,,,12.0,,22.0,84.0,75.0
user6750,39.0,24.0,88.0,17.0,,68.0,60.0,64.0,73.0,73.0
user6751,48.0,59.0,34.0,,20.0,58.0,36.0,62.0,33.0,
user6752,2.0,88.0,88.0,78.0,30.0,42.0,,,31.0,26.0
user6753,15.0,31.0,44.0,8.0,12.0,,80.0,,,91.0
user6754,,,11.0,,81.0,21.0,28.0,45.0,50.0,72.0
user6755,41.0,,10.0,64.0,76.0,42.0,22.0,,68.0,78.0
user6756,23.0,92.0,83.0,71.0,16.0,,77.0,9.0,20.0,
user6757,,74.0,32.0,98.0,84.0,,93.0,9.0,90.0,
user6758,74.0,13.0,12.0,,96.0,20.0,52.0,96.0,63.0,63.0
user6759,,44.0,5.0,20.0,,,2.0,17.0,74.0,22.0
user6760,36.0,97.0,58.0,93.0,2.0,70.0,35.0,22.0,,
user6761,34.0,1.0,4.0,,58.0,67.0,,26.0,60.0,
user6762,45.0,74.0,64.0,71.0,36.0,82.0,56.0,21.0,,
user6763,1.0,83.0,,81.0,8.0,15.0,,52.0,98.0,
user6764,37.0,62.0,92.0,59.0,13.0,46.0,85.0,63.0,89.0,8.0
user6765,19.0,23.0,23.0,,68.0,41.0,93.0,67.0,6.0,24.0
user6766,56.0,64.0,51.0,,,41.0,92.0,20.0,,
user6767,62.0,,8.0,27.0,85.0,86.0,97.0,49.0,50.0,
user6768,,86.0,75.0,,72.0,74.0,62.0,82.0,68.0,57.0
user6769,51.0,,66.0,,39.0,,6.0,29.0,96.0,30.0
user6770,43.0,44.0,52.0,13.0,,23.0,64.0,59.0,67.0,47.0
user6771,,17.0,63.0,,30.0,26.0,69.0,97.0,,64.0
user6772,3.0,2.0,78.0,10.0,18.0,7.0,99.0,,77.0,78.0
user6773,,,12.0,58.0,26.0,16.0,76.0,59.0,21.0,9.0
user6774,87.0,,7.0,4.0,12.0,23.0,50.0,12.0,32.0,54.0
user6775,37.0,100.0,66.0,,53.0,,,,,89.0
user6776,95.0,20.0,,7.0,39.0,19.0,32.0,99.0,72.0,62.0
user6777,67.0,37.0,66.0,81.0,54.0,60.0,62.0,20.0,43.0,19.0
user6778,,9.0,60.0,,51.0,87.0,10.0,95.0,92.0,31.0
user6779,,7.0,85.0,,24.0,11.0,17.0,48.0,100.0,35.0
user6780,36.0,54.0,52.0,,35.0,49.0,83.0,,39.0,32.0
user6781,49.0,70.0,,44.0,,23.0,53.0,11.0,14.0,83.0
